tglsj,barang,code_wr,qttsj,Price
12/8/2017,Obras 180 gr Warna,234,3,10500
12/8/2017,Obras 180 gr Warna,256,5,10500
12/8/2017,Obras 180 gr Warna,258,2,10500
12/8/2017,Obras 180 gr Warna,263,2,10500
12/8/2017,Obras 180 gr Warna,283,3,10500
12/8/2017,Obras 180 gr Warna,305,1,10500
12/8/2017,Obras 180 gr Warna,346,2,10500
12/8/2017,Obras 180 gr Warna,366,2,10500
12/8/2017,Obras 180 gr Warna,393,2,10500
12/8/2017,Obras 180 gr Warna,424,2,10500
12/8/2017,Obras 180 gr Warna,453,3,10500
12/8/2017,Obras 180 gr Warna,453,2,10500
12/8/2017,Obras 180 gr Warna,455,3,10500
12/8/2017,Obras 180 gr Warna,471,3,10500
12/8/2017,Obras 180 gr Warna,485,3,10500
12/8/2017,Obras 180 gr Warna,500,3,10500
12/8/2017,Obras 180 gr Warna,500,4,10500
12/8/2017,Obras 180 gr Warna,500,3,10500
12/8/2017,Obras 500 gr Warna,330,2,24500
12/8/2017,Obras 500 gr Warna,453,3,24500
12/8/2017,Obras 500 gr Warna,482,2,24500
12/8/2017,Obras 500 gr Warna,500,1,24500
12/8/2017,Obras 500 gr Warna,530,3,24500
12/9/2017,Bordir Polyester 150 gr,3022,3,15000
12/9/2017,Bordir Polyester 150 gr,3040,1,15000
12/9/2017,Bordir Polyester 150 gr,3137,2,15000
12/9/2017,Bordir Polyester 150 gr,3149,65,15000
12/9/2017,Bordir Rayon 150 gr,1045,1,25000
12/9/2017,Bordir Rayon 150 gr,1050,1,25000
12/9/2017,Bordir Rayon 150 gr,1050,2,25000
12/9/2017,Bordir Rayon 150 gr,1063,1,25000
12/9/2017,Bordir Rayon 150 gr,1319,12,25000
12/9/2017,Bordir Rayon 150 gr,1335,2,25000
12/9/2017,Bordir Rayon 150 gr,2216,2,25000
12/9/2017,Bordir Rayon 150 gr,2239,1,25000
12/9/2017,Bordir Rayon 150 gr,2255,2,25000
12/9/2017,Jahit 40/2 5000 yds,112,6,10000
12/9/2017,Jahit 40/2 5000 yds,168,2,10000
12/9/2017,Jahit 40/2 5000 yds,169,1,10000
12/9/2017,Jahit 40/2 5000 yds,169,6,10000
12/9/2017,Jahit 40/2 5000 yds,330,1,10000
12/9/2017,Jahit 40/2 5000 yds,347,12,10000
12/9/2017,Jahit 40/2 5000 yds,359,1,10000
12/9/2017,Jahit 40/2 5000 yds,368,6,10000
12/9/2017,Jahit 40/2 5000 yds,448,12,10000
12/9/2017,Jahit 40/2 5000 yds,452,1,10000
12/9/2017,Jahit 40/2 5000 yds,499,6,10000
12/9/2017,Jahit 40/2 5000 yds,500,6,10000
12/9/2017,Jahit 40/2 5000 yds,500,12,10000
12/9/2017,Jahit 40/2 5000 yds,502,1,10000
12/9/2017,Jahit 40/2 5000 yds,504,1,10000
12/9/2017,Jahit 40/2 5000 yds,550,1,10000
12/9/2017,Jahit 40/2 5000 yds,568,6,10000
12/9/2017,Jahit 40/2p 500 yds,448,1,18500
12/9/2017,Jahit 40/2p 500 yds,498,2,18500
12/9/2017,Jahit 40/2p 500 yds,500,1,18500
12/9/2017,Jahit 40/2p 500 yds,550,1,18500
12/9/2017,Obras 180 gr Nat,498,2,9500
12/9/2017,Obras 180 gr Warna,114,1,10500
12/9/2017,Obras 180 gr Warna,168,1,10500
12/9/2017,Obras 180 gr Warna,206,3,10500
12/9/2017,Obras 180 gr Warna,214,2,10500
12/9/2017,Obras 180 gr Warna,218,3,10500
12/9/2017,Obras 180 gr Warna,272,4,10500
12/9/2017,Obras 180 gr Warna,274,2,10500
12/9/2017,Obras 180 gr Warna,316,2,10500
12/9/2017,Obras 180 gr Warna,357,3,10500
12/9/2017,Obras 180 gr Warna,357,1,10500
12/9/2017,Obras 180 gr Warna,448,4,10500
12/9/2017,Obras 180 gr Warna,454,1,10500
12/9/2017,Obras 180 gr Warna,500,1,10500
12/9/2017,Obras 180 gr Warna,500,4,10500
12/9/2017,Obras 180 gr Warna,501,3,10500
12/9/2017,Obras 180 gr Warna,550,4,10500
12/9/2017,Obras 500 gr Nat,498,2,21000
12/9/2017,Obras 500 gr Nat,498,3,21000
12/9/2017,Obras 500 gr Warna,366,2,24500
12/9/2017,Obras 500 gr Warna,500,2,24500
12/9/2017,Obras 500 gr Warna,500,2,24500
12/9/2017,Obras 500 gr Warna,530,1,24500
12/9/2017,Obras 500 gr Warna,550,3,24500
12/11/2017,Bordir Polyester 150 gr,3045,6,15000
12/11/2017,Bordir Polyester 150 gr,3149,3,15000
12/11/2017,Bordir Polyester 150 gr,3150,3,15000
12/11/2017,Bordir Rayon 150 gr,1003,2,25000
12/11/2017,Bordir Rayon 150 gr,1005,1,25000
12/11/2017,Bordir Rayon 150 gr,1015,1,25000
12/11/2017,Bordir Rayon 150 gr,1019,2,25000
12/11/2017,Bordir Rayon 150 gr,1050,1,25000
12/11/2017,Bordir Rayon 150 gr,1055,2,25000
12/11/2017,Bordir Rayon 150 gr,1058,1,25000
12/11/2017,Bordir Rayon 150 gr,1058,12,25000
12/11/2017,Bordir Rayon 150 gr,1062,21,25000
12/11/2017,Bordir Rayon 150 gr,1067,6,25000
12/11/2017,Bordir Rayon 150 gr,1067,24,25000
12/11/2017,Bordir Rayon 150 gr,1097,1,25000
12/11/2017,Bordir Rayon 150 gr,1116,1,25000
12/11/2017,Bordir Rayon 150 gr,1132,50,25000
12/11/2017,Bordir Rayon 150 gr,1140,1,25000
12/11/2017,Bordir Rayon 150 gr,1140,24,25000
12/11/2017,Bordir Rayon 150 gr,1141,12,25000
12/11/2017,Bordir Rayon 150 gr,1144,2,25000
12/11/2017,Bordir Rayon 150 gr,1151,1,25000
12/11/2017,Bordir Rayon 150 gr,1156,12,25000
12/11/2017,Bordir Rayon 150 gr,1163,100,25000
12/11/2017,Bordir Rayon 150 gr,1164,12,25000
12/11/2017,Bordir Rayon 150 gr,1164,4,25000
12/11/2017,Bordir Rayon 150 gr,1164,2,25000
12/11/2017,Bordir Rayon 150 gr,1165,2,25000
12/11/2017,Bordir Rayon 150 gr,1166,1,25000
12/11/2017,Bordir Rayon 150 gr,1166,12,25000
12/11/2017,Bordir Rayon 150 gr,1167,60,25000
12/11/2017,Bordir Rayon 150 gr,1167,12,25000
12/11/2017,Bordir Rayon 150 gr,1167,4,25000
12/11/2017,Bordir Rayon 150 gr,1167,2,25000
12/11/2017,Bordir Rayon 150 gr,1168,4,25000
12/11/2017,Bordir Rayon 150 gr,1175,24,25000
12/11/2017,Bordir Rayon 150 gr,1175,12,25000
12/11/2017,Bordir Rayon 150 gr,1176,30,25000
12/11/2017,Bordir Rayon 150 gr,1176,6,25000
12/11/2017,Bordir Rayon 150 gr,1178,72,25000
12/11/2017,Bordir Rayon 150 gr,1178,12,25000
12/11/2017,Bordir Rayon 150 gr,1179,60,25000
12/11/2017,Bordir Rayon 150 gr,1179,1,25000
12/11/2017,Bordir Rayon 150 gr,1179,2,25000
12/11/2017,Bordir Rayon 150 gr,1180,1,25000
12/11/2017,Bordir Rayon 150 gr,1311,4,25000
12/11/2017,Bordir Rayon 150 gr,1317,78,25000
12/11/2017,Bordir Rayon 150 gr,1321,1,25000
12/11/2017,Bordir Rayon 150 gr,1322,1,25000
12/11/2017,Bordir Rayon 150 gr,1324,24,25000
12/11/2017,Bordir Rayon 150 gr,2030,12,25000
12/11/2017,Bordir Rayon 150 gr,2074,4,25000
12/11/2017,Bordir Rayon 150 gr,2232,36,25000
12/11/2017,Bordir Rayon 150 gr,2310,72,25000
12/11/2017,Bordir Rayon 150 gr,2314,54,25000
12/11/2017,Bordir Rayon 150 gr,2316,1,25000
12/11/2017,Bordir Rayon 70 gr,1005,84,17000
12/11/2017,Bordir Rayon 70 gr,1005,24,17000
12/11/2017,Bordir Rayon 70 gr,1014,24,17000
12/11/2017,Bordir Rayon 70 gr,1017,24,17000
12/11/2017,Bordir Rayon 70 gr,1023,24,17000
12/11/2017,Bordir Rayon 70 gr,1030,24,17000
12/11/2017,Bordir Rayon 70 gr,1031,24,17000
12/11/2017,Bordir Rayon 70 gr,1045,24,17000
12/11/2017,Bordir Rayon 70 gr,1049,36,17000
12/11/2017,Bordir Rayon 70 gr,1050,72,17000
12/11/2017,Bordir Rayon 70 gr,1062,24,17000
12/11/2017,Bordir Rayon 70 gr,1064,36,17000
12/11/2017,Bordir Rayon 70 gr,1083,24,17000
12/11/2017,Bordir Rayon 70 gr,1099,24,17000
12/11/2017,Bordir Rayon 70 gr,1100,60,17000
12/11/2017,Bordir Rayon 70 gr,1101,60,17000
12/11/2017,Bordir Rayon 70 gr,1102,60,17000
12/11/2017,Bordir Rayon 70 gr,1116,144,17000
12/11/2017,Bordir Rayon 70 gr,1120,48,17000
12/11/2017,Bordir Rayon 70 gr,1132,24,17000
12/11/2017,Bordir Rayon 70 gr,1133,24,17000
12/11/2017,Bordir Rayon 70 gr,1140,24,17000
12/11/2017,Bordir Rayon 70 gr,1159,24,17000
12/11/2017,Bordir Rayon 70 gr,1171,24,17000
12/11/2017,Bordir Rayon 70 gr,1183,24,17000
12/11/2017,Bordir Rayon 70 gr,1191,24,17000
12/11/2017,Bordir Rayon 70 gr,1200,48,17000
12/11/2017,Bordir Rayon 70 gr,1201,48,17000
12/11/2017,Bordir Rayon 70 gr,1208,24,17000
12/11/2017,Bordir Rayon 70 gr,1213,24,17000
12/11/2017,Bordir Rayon 70 gr,1214,24,17000
12/11/2017,Bordir Rayon 70 gr,1243,24,17000
12/11/2017,Bordir Rayon 70 gr,2037,24,17000
12/11/2017,Bordir Rayon 70 gr,2042,60,17000
12/11/2017,Bordir Rayon 70 gr,2053,24,17000
12/11/2017,Bordir Rayon 70 gr,2075,120,17000
12/11/2017,Bordir Rayon 70 gr,2075,24,17000
12/11/2017,Bordir Rayon 70 gr,2086,24,17000
12/11/2017,Bordir Rayon 70 gr,2091,12,17000
12/11/2017,Bordir Rayon 70 gr,2092,36,17000
12/11/2017,Bordir Rayon 70 gr,2095,36,17000
12/11/2017,Bordir Rayon 70 gr,2097,36,17000
12/11/2017,Bordir Rayon 70 gr,2098,36,17000
12/11/2017,Bordir Rayon 70 gr,2100,24,17000
12/11/2017,Bordir Rayon 70 gr,2102,24,17000
12/11/2017,Bordir Rayon 70 gr,2108,36,17000
12/11/2017,Bordir Rayon 70 gr,2116,24,17000
12/11/2017,Bordir Rayon 70 gr,2186,36,17000
12/11/2017,Bordir Rayon 70 gr,2219,24,17000
12/11/2017,Bordir Rayon 70 gr,2232,24,17000
12/11/2017,Bordir Rayon 70 gr,2239,24,17000
12/11/2017,Bordir Rayon 70 gr,2256,60,17000
12/11/2017,Bordir Rayon 70 gr,2259,24,17000
12/11/2017,Bordir Rayon 70 gr,2265,24,17000
12/11/2017,Bordir Rayon 70 gr,2269,24,17000
12/11/2017,Bordir Rayon 70 gr,2301,36,17000
12/11/2017,Bordir Rayon 70 gr,2302,36,17000
12/11/2017,Jahit 20/2 5000 yds,500,300,12000
12/11/2017,Jahit 40/2 5000 yds,114,2,10000
12/11/2017,Jahit 40/2 5000 yds,139,1,10000
12/11/2017,Jahit 40/2 5000 yds,153,2,10000
12/11/2017,Jahit 40/2 5000 yds,168,1,10000
12/11/2017,Jahit 40/2 5000 yds,175,1,10000
12/11/2017,Jahit 40/2 5000 yds,185,2,10000
12/11/2017,Jahit 40/2 5000 yds,206,2,10000
12/11/2017,Jahit 40/2 5000 yds,212,18,10000
12/11/2017,Jahit 40/2 5000 yds,219,1,10000
12/11/2017,Jahit 40/2 5000 yds,242,1,10000
12/11/2017,Jahit 40/2 5000 yds,339,18,10000
12/11/2017,Jahit 40/2 5000 yds,347,2,10000
12/11/2017,Jahit 40/2 5000 yds,366,2,10000
12/11/2017,Jahit 40/2 5000 yds,366,2,10000
12/11/2017,Jahit 40/2 5000 yds,388,1,10000
12/11/2017,Jahit 40/2 5000 yds,410,2,10000
12/11/2017,Jahit 40/2 5000 yds,437,1,10000
12/11/2017,Jahit 40/2 5000 yds,441,2,10000
12/11/2017,Jahit 40/2 5000 yds,482,18,10000
12/11/2017,Jahit 40/2 5000 yds,494,1,10000
12/11/2017,Jahit 40/2 5000 yds,499,3,10000
12/11/2017,Jahit 40/2 5000 yds,499,18,10000
12/11/2017,Jahit 40/2 5000 yds,499,6,10000
12/11/2017,Jahit 40/2 5000 yds,499,1,10000
12/11/2017,Jahit 40/2 5000 yds,499,36,10000
12/11/2017,Jahit 40/2 5000 yds,499,3,10000
12/11/2017,Jahit 40/2 5000 yds,499,6,10000
12/11/2017,Jahit 40/2 5000 yds,500,1,10000
12/11/2017,Jahit 40/2 5000 yds,500,6,10000
12/11/2017,Jahit 40/2 5000 yds,500,3,10000
12/11/2017,Jahit 40/2 5000 yds,500,3,10000
12/11/2017,Jahit 40/2 5000 yds,500,4,10000
12/11/2017,Jahit 40/2 5000 yds,500,6,10000
12/11/2017,Jahit 40/2 5000 yds,500,3,10000
12/11/2017,Jahit 40/2 5000 yds,502,1,10000
12/11/2017,Jahit 40/2 5000 yds,529,6,10000
12/11/2017,Jahit 40/2 5000 yds,530,6,10000
12/11/2017,Jahit 40/2 5000 yds,542,3,10000
12/11/2017,Jahit 40/2 5000 yds,550,7,10000
12/11/2017,Jahit 40/2 5000 yds,550,6,10000
12/11/2017,Jahit 40/2p 500 yds,140,1,18500
12/11/2017,Jahit 40/2p 500 yds,149,2,18500
12/11/2017,Jahit 40/2p 500 yds,169,1,18500
12/11/2017,Jahit 40/2p 500 yds,219,1,18500
12/11/2017,Jahit 40/2p 500 yds,252,1,18500
12/11/2017,Jahit 40/2p 500 yds,292,1,18500
12/11/2017,Jahit 40/2p 500 yds,345,1,18500
12/11/2017,Jahit 40/2p 500 yds,425,1,18500
12/11/2017,Jahit 40/2p 500 yds,435,3,18500
12/11/2017,Jahit 40/2p 500 yds,453,1,18500
12/11/2017,Jahit 40/2p 500 yds,454,1,18500
12/11/2017,Jahit 40/2p 500 yds,499,1,18500
12/11/2017,Jahit 40/2p 500 yds,499,24,18500
12/11/2017,Jahit 40/2p 500 yds,500,1,18500
12/11/2017,Jahit 40/2p 500 yds,500,3,18500
12/11/2017,Jahit 40/2p 500 yds,500,2,18500
12/11/2017,Jahit 40/2p 500 yds,500,1,18500
12/11/2017,Metalic Gepeng Mas,1001,10,8500
12/11/2017,Obras 180 gr Nat,498,1,9500
12/11/2017,Obras 180 gr Warna,153,2,10500
12/11/2017,Obras 180 gr Warna,218,1,10500
12/11/2017,Obras 180 gr Warna,219,1,10500
12/11/2017,Obras 180 gr Warna,284,3,10500
12/11/2017,Obras 180 gr Warna,321,2,10500
12/11/2017,Obras 180 gr Warna,330,4,10500
12/11/2017,Obras 180 gr Warna,349,2,10500
12/11/2017,Obras 180 gr Warna,415,2,10500
12/11/2017,Obras 180 gr Warna,500,4,10500
12/11/2017,Obras 180 gr Warna,500,3,10500
12/11/2017,Obras 180 gr Warna,540,2,10500
12/11/2017,Obras 500 gr Nat,498,6,21000
12/11/2017,Obras 500 gr Warna,206,1,24500
12/11/2017,Obras 500 gr Warna,240,2,24500
12/11/2017,Obras 500 gr Warna,339,5,24500
12/11/2017,Obras 500 gr Warna,457,1,24500
12/11/2017,Obras 500 gr Warna,469,1,24500
12/11/2017,Obras 500 gr Warna,482,6,24500
12/11/2017,Obras 500 gr Warna,499,2,24500
12/11/2017,Obras 500 gr Warna,500,1,24500
12/11/2017,Obras 500 gr Warna,500,1,24500
12/11/2017,Obras 500 gr Warna,500,5,24500
12/12/2017,Bordir Polyester 150 gr,3149,36,15000
12/12/2017,Bordir Polyester 150 gr,3149,96,15000
12/12/2017,Bordir Polyester 150 gr,3150,12,15000
12/12/2017,Bordir Rayon 150 gr,1005,1,25000
12/12/2017,Bordir Rayon 150 gr,1012,6,25000
12/12/2017,Bordir Rayon 150 gr,1015,60,25000
12/12/2017,Bordir Rayon 150 gr,1027,1,25000
12/12/2017,Bordir Rayon 150 gr,1035,6,25000
12/12/2017,Bordir Rayon 150 gr,1050,6,25000
12/12/2017,Bordir Rayon 150 gr,1050,2,25000
12/12/2017,Bordir Rayon 150 gr,1050,1,25000
12/12/2017,Bordir Rayon 150 gr,1056,6,25000
12/12/2017,Bordir Rayon 150 gr,1061,6,25000
12/12/2017,Bordir Rayon 150 gr,1067,6,25000
12/12/2017,Bordir Rayon 150 gr,1068,2,25000
12/12/2017,Bordir Rayon 150 gr,1068,6,25000
12/12/2017,Bordir Rayon 150 gr,1070,6,25000
12/12/2017,Bordir Rayon 150 gr,1080,1,25000
12/12/2017,Bordir Rayon 150 gr,1091,6,25000
12/12/2017,Bordir Rayon 150 gr,1099,2,25000
12/12/2017,Bordir Rayon 150 gr,1100,6,25000
12/12/2017,Bordir Rayon 150 gr,1100,2,25000
12/12/2017,Bordir Rayon 150 gr,1102,60,25000
12/12/2017,Bordir Rayon 150 gr,1104,3,25000
12/12/2017,Bordir Rayon 150 gr,1120,6,25000
12/12/2017,Bordir Rayon 150 gr,1120,1,25000
12/12/2017,Bordir Rayon 150 gr,1124,1,25000
12/12/2017,Bordir Rayon 150 gr,1124,1,25000
12/12/2017,Bordir Rayon 150 gr,1127,6,25000
12/12/2017,Bordir Rayon 150 gr,1130,2,25000
12/12/2017,Bordir Rayon 150 gr,1132,6,25000
12/12/2017,Bordir Rayon 150 gr,1137,1,25000
12/12/2017,Bordir Rayon 150 gr,1140,3,25000
12/12/2017,Bordir Rayon 150 gr,1140,30,25000
12/12/2017,Bordir Rayon 150 gr,1141,6,25000
12/12/2017,Bordir Rayon 150 gr,1143,6,25000
12/12/2017,Bordir Rayon 150 gr,1148,6,25000
12/12/2017,Bordir Rayon 150 gr,1151,2,25000
12/12/2017,Bordir Rayon 150 gr,1156,6,25000
12/12/2017,Bordir Rayon 150 gr,1158,1,25000
12/12/2017,Bordir Rayon 150 gr,1159,6,25000
12/12/2017,Bordir Rayon 150 gr,1160,6,25000
12/12/2017,Bordir Rayon 150 gr,1164,6,25000
12/12/2017,Bordir Rayon 150 gr,1167,2,25000
12/12/2017,Bordir Rayon 150 gr,1167,6,25000
12/12/2017,Bordir Rayon 150 gr,1169,3,25000
12/12/2017,Bordir Rayon 150 gr,1172,6,25000
12/12/2017,Bordir Rayon 150 gr,1172,12,25000
12/12/2017,Bordir Rayon 150 gr,1174,3,25000
12/12/2017,Bordir Rayon 150 gr,1175,6,25000
12/12/2017,Bordir Rayon 150 gr,1179,2,25000
12/12/2017,Bordir Rayon 150 gr,1179,6,25000
12/12/2017,Bordir Rayon 150 gr,1179,6,25000
12/12/2017,Bordir Rayon 150 gr,1179,12,25000
12/12/2017,Bordir Rayon 150 gr,1179,6,25000
12/12/2017,Bordir Rayon 150 gr,1179,1,25000
12/12/2017,Bordir Rayon 150 gr,1179,24,25000
12/12/2017,Bordir Rayon 150 gr,1179,48,25000
12/12/2017,Bordir Rayon 150 gr,1180,18,25000
12/12/2017,Bordir Rayon 150 gr,1180,1,25000
12/12/2017,Bordir Rayon 150 gr,1180,12,25000
12/12/2017,Bordir Rayon 150 gr,1180,2,25000
12/12/2017,Bordir Rayon 150 gr,1180,12,25000
12/12/2017,Bordir Rayon 150 gr,1181,6,25000
12/12/2017,Bordir Rayon 150 gr,1182,6,25000
12/12/2017,Bordir Rayon 150 gr,1182,6,25000
12/12/2017,Bordir Rayon 150 gr,1183,1,25000
12/12/2017,Bordir Rayon 150 gr,1184,6,25000
12/12/2017,Bordir Rayon 150 gr,1188,6,25000
12/12/2017,Bordir Rayon 150 gr,1188,60,25000
12/12/2017,Bordir Rayon 150 gr,1210,6,25000
12/12/2017,Bordir Rayon 150 gr,1212,2,25000
12/12/2017,Bordir Rayon 150 gr,1214,6,25000
12/12/2017,Bordir Rayon 150 gr,1216,6,25000
12/12/2017,Bordir Rayon 150 gr,1233,1,25000
12/12/2017,Bordir Rayon 150 gr,1300,6,25000
12/12/2017,Bordir Rayon 150 gr,1308,6,25000
12/12/2017,Bordir Rayon 150 gr,1308,1,25000
12/12/2017,Bordir Rayon 150 gr,1311,6,25000
12/12/2017,Bordir Rayon 150 gr,1316,6,25000
12/12/2017,Bordir Rayon 150 gr,1320,6,25000
12/12/2017,Bordir Rayon 150 gr,1320,1,25000
12/12/2017,Bordir Rayon 150 gr,1321,6,25000
12/12/2017,Bordir Rayon 150 gr,1323,4,25000
12/12/2017,Bordir Rayon 150 gr,1324,1,25000
12/12/2017,Bordir Rayon 150 gr,1324,1,25000
12/12/2017,Bordir Rayon 150 gr,1324,6,25000
12/12/2017,Bordir Rayon 150 gr,1327,6,25000
12/12/2017,Bordir Rayon 150 gr,1330,6,25000
12/12/2017,Bordir Rayon 150 gr,1330,1,25000
12/12/2017,Bordir Rayon 150 gr,2056,24,25000
12/12/2017,Bordir Rayon 150 gr,2091,2,25000
12/12/2017,Bordir Rayon 150 gr,2095,6,25000
12/12/2017,Bordir Rayon 150 gr,2098,2,25000
12/12/2017,Bordir Rayon 150 gr,2180,1,25000
12/12/2017,Bordir Rayon 150 gr,2185,6,25000
12/12/2017,Jahit 40/2 5000 yds,292,1,10000
12/12/2017,Jahit 40/2 5000 yds,303,1,10000
12/12/2017,Jahit 40/2 5000 yds,313,1,10000
12/12/2017,Jahit 40/2 5000 yds,321,1,10000
12/12/2017,Jahit 40/2 5000 yds,321,6,10000
12/12/2017,Jahit 40/2 5000 yds,330,1,10000
12/12/2017,Jahit 40/2 5000 yds,332,1,10000
12/12/2017,Jahit 40/2 5000 yds,364,6,10000
12/12/2017,Jahit 40/2 5000 yds,386,1,10000
12/12/2017,Jahit 40/2 5000 yds,418,2,10000
12/12/2017,Jahit 40/2 5000 yds,451,2,10000
12/12/2017,Jahit 40/2 5000 yds,457,1,10000
12/12/2017,Jahit 40/2 5000 yds,475,1,10000
12/12/2017,Jahit 40/2 5000 yds,482,2,10000
12/12/2017,Jahit 40/2 5000 yds,483,6,10000
12/12/2017,Jahit 40/2 5000 yds,485,2,10000
12/12/2017,Jahit 40/2 5000 yds,487,1,10000
12/12/2017,Jahit 40/2 5000 yds,488,1,10000
12/12/2017,Jahit 40/2 5000 yds,498,1,10000
12/12/2017,Jahit 40/2 5000 yds,499,1,10000
12/12/2017,Jahit 40/2 5000 yds,499,3,10000
12/12/2017,Jahit 40/2 5000 yds,499,1,10000
12/12/2017,Jahit 40/2 5000 yds,499,6,10000
12/12/2017,Jahit 40/2 5000 yds,499,1,10000
12/12/2017,Jahit 40/2 5000 yds,499,6,10000
12/12/2017,Jahit 40/2 5000 yds,500,2,10000
12/12/2017,Jahit 40/2 5000 yds,500,3,10000
12/12/2017,Jahit 40/2 5000 yds,500,2,10000
12/12/2017,Jahit 40/2 5000 yds,500,6,10000
12/12/2017,Jahit 40/2 5000 yds,500,1,10000
12/12/2017,Jahit 40/2 5000 yds,500,12,10000
12/12/2017,Jahit 40/2 5000 yds,502,1,10000
12/12/2017,Jahit 40/2 5000 yds,515,1,10000
12/12/2017,Jahit 40/2 5000 yds,545,1,10000
12/12/2017,Jahit 40/2 5000 yds,550,1,10000
12/12/2017,Jahit 40/2 5000 yds,550,1,10000
12/12/2017,Jahit 40/2 5000 yds,566,12,10000
12/12/2017,Jahit 40/2 5000 yds,587,1,10000
12/12/2017,Jahit 40/2 5000 yds,594,1,10000
12/12/2017,Jahit 40/2 5000 yds,597,1,10000
12/12/2017,Jahit 40/2p 500 yds,168,1,18500
12/12/2017,Jahit 40/2p 500 yds,169,1,18500
12/12/2017,Jahit 40/2p 500 yds,170,2,18500
12/12/2017,Jahit 40/2p 500 yds,185,2,18500
12/12/2017,Jahit 40/2p 500 yds,196,1,18500
12/12/2017,Jahit 40/2p 500 yds,207,3,18500
12/12/2017,Jahit 40/2p 500 yds,207,1,18500
12/12/2017,Jahit 40/2p 500 yds,209,1,18500
12/12/2017,Jahit 40/2p 500 yds,264,1,18500
12/12/2017,Jahit 40/2p 500 yds,284,1,18500
12/12/2017,Jahit 40/2p 500 yds,321,1,18500
12/12/2017,Jahit 40/2p 500 yds,342,1,18500
12/12/2017,Jahit 40/2p 500 yds,342,1,18500
12/12/2017,Jahit 40/2p 500 yds,350,1,18500
12/12/2017,Jahit 40/2p 500 yds,357,1,18500
12/12/2017,Jahit 40/2p 500 yds,357,1,18500
12/12/2017,Jahit 40/2p 500 yds,400,1,18500
12/12/2017,Jahit 40/2p 500 yds,425,1,18500
12/12/2017,Jahit 40/2p 500 yds,453,1,18500
12/12/2017,Jahit 40/2p 500 yds,454,1,18500
12/12/2017,Jahit 40/2p 500 yds,455,2,18500
12/12/2017,Jahit 40/2p 500 yds,470,1,18500
12/12/2017,Jahit 40/2p 500 yds,498,1,18500
12/12/2017,Jahit 40/2p 500 yds,498,1,18500
12/12/2017,Jahit 40/2p 500 yds,500,3,18500
12/12/2017,Jahit 40/2p 500 yds,500,4,18500
12/12/2017,Jahit 40/2p 500 yds,500,1,18500
12/12/2017,Jahit 40/2p 500 yds,500,1,18500
12/12/2017,Jahit 40/2p 500 yds,500,1,18500
12/12/2017,Jahit 40/2p 500 yds,539,3,18500
12/12/2017,Jahit 40/2p 500 yds,545,1,18500
12/12/2017,Jahit 40/2p 500 yds,585,1,18500
12/12/2017,Metalic Gepeng Mas,1001,10,8500
12/12/2017,Metalic Mas 125 gr,101,2,15500
12/12/2017,Obras 180 gr Nat,498,1,9500
12/12/2017,Obras 180 gr Nat,498,1,9500
12/12/2017,Obras 180 gr Nat,498,1,9500
12/12/2017,Obras 180 gr Warna,119,3,10500
12/12/2017,Obras 180 gr Warna,156,1,10500
12/12/2017,Obras 180 gr Warna,171,1,10500
12/12/2017,Obras 180 gr Warna,258,3,10500
12/12/2017,Obras 180 gr Warna,273,3,10500
12/12/2017,Obras 180 gr Warna,349,5,10500
12/12/2017,Obras 180 gr Warna,352,3,10500
12/12/2017,Obras 180 gr Warna,356,3,10500
12/12/2017,Obras 180 gr Warna,357,3,10500
12/12/2017,Obras 180 gr Warna,482,1,10500
12/12/2017,Obras 180 gr Warna,484,3,10500
12/12/2017,Obras 180 gr Warna,500,6,10500
12/12/2017,Obras 180 gr Warna,500,1,10500
12/12/2017,Obras 500 gr Nat,498,4,21000
12/12/2017,Obras 500 gr Warna,225,1,24500
12/12/2017,Obras 500 gr Warna,240,1,24500
12/12/2017,Obras 500 gr Warna,323,5,24500
12/12/2017,Obras 500 gr Warna,482,3,24500
12/12/2017,Obras 500 gr Warna,500,4,24500
12/12/2017,Obras 500 gr Warna,504,2,24500
12/12/2017,Obras 500 gr Warna,530,2,24500
12/12/2017,Obras 500 gr Warna,540,2,24500
12/13/2017,Bordir Polyester 150 gr,3045,12,15000
12/13/2017,Bordir Polyester 150 gr,3149,12,15000
12/13/2017,Bordir Polyester 150 gr,3149,6,15000
12/13/2017,Bordir Polyester 150 gr,3149,12,15000
12/13/2017,Bordir Rayon 150 gr,1005,2,25000
12/13/2017,Bordir Rayon 150 gr,1023,1,25000
12/13/2017,Bordir Rayon 150 gr,1045,3,25000
12/13/2017,Bordir Rayon 150 gr,1056,3,25000
12/13/2017,Bordir Rayon 150 gr,1066,6,25000
12/13/2017,Bordir Rayon 150 gr,1067,3,25000
12/13/2017,Bordir Rayon 150 gr,1067,4,25000
12/13/2017,Bordir Rayon 150 gr,1068,6,25000
12/13/2017,Bordir Rayon 150 gr,1068,8,25000
12/13/2017,Bordir Rayon 150 gr,1070,3,25000
12/13/2017,Bordir Rayon 150 gr,1105,5,25000
12/13/2017,Bordir Rayon 150 gr,1115,1,25000
12/13/2017,Bordir Rayon 150 gr,1116,1,25000
12/13/2017,Bordir Rayon 150 gr,1135,6,25000
12/13/2017,Bordir Rayon 150 gr,1155,1,25000
12/13/2017,Bordir Rayon 150 gr,1164,6,25000
12/13/2017,Bordir Rayon 150 gr,1167,4,25000
